Våglängd (nm);Intensitet Källa #1;;Namnlös.sp;;;Källa #1;
342,284;2,637;;2023-09-21 09:13:16;;Integreringstid;1 ms;
342,664;2,612;;Analysera ljus;;Antal skanningar för medelvärde;1;
343,044;2,637;;;;Utjämning;0;
343,424;2,686
343,804;2,783
344,184;2,686
344,564;2,661
344,944;2,612
345,324;2,563
345,704;2,588
346,084;2,612
346,464;2,637
346,843;2,734
347,223;2,734
347,603;2,759
347,982;2,661
348,362;2,637
348,742;2,588
349,121;2,612
349,501;2,783
349,880;2,881
350,260;2,979
350,639;3,027
351,018;3,101
351,398;3,052
351,777;3,052
352,156;3,076
352,536;3,052
352,915;3,662
353,294;3,296
353,673;3,369
354,052;3,149
354,431;3,027
354,810;3,418
355,189;3,394
355,568;3,320
355,947;3,345
356,326;3,247
356,705;3,345
357,084;3,613
357,462;3,687
357,841;4,102
358,220;4,687
358,598;6,396
358,977;9,766
359,356;30,103
359,734;84,790
360,113;99,976
360,491;85,767
360,870;27,026
361,248;7,471
361,627;4,736
362,005;4,150
362,383;3,882
362,761;3,589
363,140;3,442
363,518;3,320
363,896;3,198
364,274;3,101
364,652;4,321
365,030;3,540
365,408;3,247
365,786;3,955
366,164;3,613
366,542;3,076
366,920;2,930
367,298;3,027
367,676;3,027
368,053;3,149
368,431;3,711
368,809;3,223
369,186;3,174
369,564;3,174
369,942;3,076
370,319;2,930
370,697;3,052
371,074;3,223
371,452;3,027
371,829;2,954
372,206;2,930
372,584;3,198
372,961;3,052
373,338;2,979
373,716;2,979
374,093;2,954
374,470;2,881
374,847;3,076
375,224;3,125
375,601;3,003
375,978;3,125
376,355;3,564
376,732;3,271
377,109;3,296
377,486;3,076
377,863;3,003
378,239;3,125
378,616;3,247
378,993;3,247
379,370;3,271
379,746;3,296
380,123;3,491
380,499;3,247
380,876;3,247
381,252;3,052
381,629;3,442
382,005;3,369
382,382;3,296
382,758;3,174
383,134;3,052
383,511;3,174
383,887;3,149
384,263;3,125
384,639;3,076
385,015;3,296
385,391;3,418
385,768;3,320
386,144;3,149
386,520;3,052
386,896;3,003
387,271;3,027
387,647;3,198
388,023;3,247
388,399;3,345
388,775;3,320
389,150;3,247
389,526;3,223
389,902;3,857
390,277;3,369
390,653;3,271
391,029;3,320
391,404;3,247
391,780;3,198
392,155;3,223
392,530;3,223
392,906;3,247
393,281;3,198
393,656;3,027
394,032;3,125
394,407;3,223
394,782;3,442
395,157;3,394
395,532;3,540
395,907;3,467
396,282;2,979
396,657;3,149
397,032;3,345
397,407;3,320
397,782;3,271
398,157;3,394
398,532;3,320
398,907;3,418
399,281;3,491
399,656;3,418
400,031;3,247
400,405;3,125
400,780;3,174
401,154;3,296
401,529;3,882
401,903;3,491
402,278;3,369
402,652;3,320
403,027;3,174
403,401;3,076
403,775;3,369
404,149;3,394
404,524;3,467
404,898;3,320
405,272;3,247
405,646;3,198
406,020;3,198
406,394;3,125
406,768;3,149
407,142;3,198
407,516;3,271
407,890;3,320
408,264;3,955
408,638;3,516
409,011;3,271
409,385;3,296
409,759;3,271
410,132;3,418
410,506;3,613
410,880;3,491
411,253;3,516
411,627;3,320
412,000;3,174
412,374;3,223
412,747;3,320
413,120;3,369
413,494;3,442
413,867;4,102
414,240;3,394
414,613;3,394
414,987;3,540
415,360;3,394
415,733;3,296
416,106;3,198
416,479;3,247
416,852;3,223
417,225;3,247
417,598;3,564
417,971;3,345
418,344;3,223
418,716;3,247
419,089;3,491
419,462;3,735
